Random_ID;WORRIED;HEALTHY;FEWFOOD;SKIPPED;ATELESS;RUNOUT;HUNGRY;WHLDAY;wt;year;N_adults;N_child;Raw_score;Raw_score_par;Raw_score_par_error;Prob_Mod_Sev;Prob_sev;Age;Education;Area;Gender;Income;
143203061;0;0;0;0;0;0;0;0;1,65;2019;03;00;0,00;-3,53;0,73;0,00;0,00;28,00;2;7;1;3;
163201346;0;0;0;0;0;0;0;0;0,35;2019;03;00;0,00;-3,53;0,73;0,00;0,00;23,00;2;5;1;5;
134732835;0;0;0;0;0;0;0;0;1,04;2019;01;00;0,00;-3,53;0,73;0,00;0,00;20,00;2;5;2;5;
168341179;0;0;0;0;0;0;0;0;2,03;2019;02;01;0,00;-3,53;0,73;0,00;0,00;40,00;2;5;1;3;
120902903;0;0;0;0;0;0;0;0;0,47;2019;03;00;0,00;-3,53;0,73;0,00;0,00;19,00;2;5;2;4;
117320356;0;1;0;0;1;0;1;0;0,64;2019;04;00;3,00;-0,68;0,44;0,20;0,00;48,00;2;5;2;4;
183617337;0;1;1;0;1;1;0;1;0,35;2019;02;00;5,00;0,12;0,44;0,84;0,00;55,00;2;5;1;4;
143663314;0;1;1;0;0;1;0;0;0,97;2019;02;00;3,00;-0,68;0,44;0,20;0,00;39,00;2;5;2;5;
136328042;0;0;0;0;0;0;0;0;0,39;2019;02;01;0,00;-3,53;0,73;0,00;0,00;39,00;3;5;2;4;
126326520;1;0;0;0;0;0;0;0;1,40;2019;05;00;1,00;-1,60;0,56;0,01;0,00;35,00;2;5;2;2;
186134997;1;0;1;1;1;0;1;1;0,61;2019;01;00;6,00;0,53;0,46;0,97;0,00;56,00;2;5;1;5;
183343289;1;1;1;1;1;1;1;0;0,42;2019;02;00;7,00;1,04;0,56;0,99;0,07;20,00;2;5;2;3;
175132199;0;0;0;0;0;0;0;0;0,65;2019;03;00;0,00;-3,53;0,73;0,00;0,00;64,00;1;5;2;3;
177738259;0;0;0;0;0;0;0;0;0,58;2019;03;01;0,00;-3,53;0,73;0,00;0,00;43,00;2;5;2;2;
144895966;1;0;1;0;0;0;0;0;1,33;2019;03;00;2,00;-1,09;0,46;0,05;0,00;28,00;1;5;1;4;
159360023;0;0;0;0;0;0;0;0;1,01;2019;01;00;0,00;-3,53;0,73;0,00;0,00;80,00;1;5;2;4;
117301146;1;0;1;1;1;1;0;0;1,18;2019;02;02;5,00;0,12;0,44;0,84;0,00;44,00;1;5;2;4;
195423664;0;0;0;0;0;0;0;0;1,09;2019;03;00;0,00;-3,53;0,73;0,00;0,00;67,00;2;5;1;5;
172496373;1;1;1;0;0;1;0;0;0,89;2019;04;00;4,00;-0,28;0,44;0,53;0,00;58,00;2;5;1;5;
140666668;0;0;0;0;0;0;0;0;1,01;2019;02;00;0,00;-3,53;0,73;0,00;0,00;69,00;1;5;2;3;
117412364;0;1;0;0;0;0;0;0;1,02;2019;02;00;1,00;-1,60;0,56;0,01;0,00;75,00;3;5;2;5;
150315680;0;1;0;0;0;0;0;0;0,92;2019;01;00;1,00;-1,60;0,56;0,01;0,00;63,00;1;7;2;5;
191034513;0;0;1;0;0;0;0;0;1,10;2019;01;01;1,00;-1,60;0,56;0,01;0,00;23,00;2;7;2;1;
174085598;1;0;1;0;1;0;0;0;0,35;2019;01;00;3,00;-0,68;0,44;0,20;0,00;70,00;1;7;1;4;
156994784;0;0;0;0;0;0;0;0;0,79;2019;03;01;0,00;-3,53;0,73;0,00;0,00;66,00;1;7;2;4;
128371361;0;0;1;0;0;1;0;0;0,74;2019;03;00;2,00;-1,09;0,46;0,05;0,00;76,00;1;7;2;5;
177603772;0;0;1;0;0;0;0;0;0,79;2019;03;02;1,00;-1,60;0,56;0,01;0,00;17,00;2;7;1;2;
121128891;0;1;1;0;0;0;0;0;0,35;2019;01;00;2,00;-1,09;0,46;0,05;0,00;65,00;3;7;2;5;
174399551;0;0;0;0;0;0;0;0;0,74;2019;03;00;0,00;-3,53;0,73;0,00;0,00;56,00;2;7;2;4;
133948379;0;;;;;0;;;0,39;2019;02;00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;86,00;1;7;2;5;
181943084;0;1;1;0;0;1;0;0;0,35;2019;03;00;3,00;-0,68;0,44;0,20;0,00;83,00;1;7;2;2;
176005620;0;0;0;0;0;0;0;0;0,63;2019;01;00;0,00;-3,53;0,73;0,00;0,00;46,00;2;5;1;5;
159667125;1;1;1;1;1;0;1;0;0,96;2019;03;03;6,00;0,53;0,46;0,97;0,00;22,00;2;5;2;1;
135362072;1;1;1;1;0;1;1;0;2,23;2019;02;00;6,00;0,53;0,46;0,97;0,00;15,00;2;5;2;3;
151668893;1;0;1;0;0;0;0;0;0,70;2019;03;00;2,00;-1,09;0,46;0,05;0,00;50,00;3;5;2;5;
114300978;1;0;0;0;0;1;0;0;0,46;2019;04;02;2,00;-1,09;0,46;0,05;0,00;46,00;2;5;2;3;
136349847;1;0;0;0;0;0;0;0;1,18;2019;03;00;1,00;-1,60;0,56;0,01;0,00;72,00;1;5;2;4;
188111348;0;0;0;0;0;0;0;0;0,66;2019;04;01;0,00;-3,53;0,73;0,00;0,00;48,00;2;5;1;5;
146656009;0;0;0;0;0;0;0;0;1,41;2019;02;00;0,00;-3,53;0,73;0,00;0,00;40,00;2;5;1;5;
207269846;0;0;0;0;0;0;0;0;0,88;2019;04;00;0,00;-3,53;0,73;0,00;0,00;35,00;2;7;2;5;
192155507;0;0;1;0;0;0;0;0;0,58;2019;03;00;1,00;-1,60;0,56;0,01;0,00;16,00;2;5;1;4;
145597599;0;0;0;0;0;0;0;0;1,18;2019;01;00;0,00;-3,53;0,73;0,00;0,00;64,00;1;7;1;4;
116406488;1;1;1;0;0;0;0;0;0,80;2019;02;00;3,00;-0,68;0,44;0,20;0,00;70,00;2;7;1;5;
165576931;1;1;1;0;0;0;0;0;1,69;2019;02;00;3,00;-0,68;0,44;0,20;0,00;24,00;2;7;1;3;
116662531;0;0;0;0;0;0;0;0;1,59;2019;02;00;0,00;-3,53;0,73;0,00;0,00;54,00;1;7;1;4;
136092919;0;0;0;0;0;0;0;0;0,70;2019;04;02;0,00;-3,53;0,73;0,00;0,00;44,00;1;7;1;1;
202994271;1;0;1;0;0;0;0;0;0,39;2019;02;00;2,00;-1,09;0,46;0,05;0,00;36,00;2;7;1;4;
166649161;0;0;1;1;1;0;1;0;0,83;2019;02;00;4,00;-0,28;0,44;0,53;0,00;62,00;3;7;2;5;
131752428;0;0;0;0;0;0;0;0;1,69;2019;02;02;0,00;-3,53;0,73;0,00;0,00;33,00;2;7;2;3;
204276000;0;1;0;0;0;0;0;0;0,83;2019;03;00;1,00;-1,60;0,56;0,01;0,00;70,00;2;7;1;4;
132076920;0;0;0;0;0;0;0;0;1,04;2019;03;01;0,00;-3,53;0,73;0,00;0,00;40,00;3;7;2;4;
200151682;1;0;0;0;1;1;0;0;0,86;2019;02;01;3,00;-0,68;0,44;0,20;0,00;35,00;1;7;1;2;
169516644;0;1;0;0;0;1;0;0;1,04;2019;04;00;2,00;-1,09;0,46;0,05;0,00;19,00;2;7;1;4;
130152753;1;1;1;1;1;1;1;1;1,21;2019;03;00;8,00;1,55;0,73;0,99;0,33;67,00;1;8;2;2;
161837445;1;1;1;0;0;0;0;0;1,56;2019;02;00;3,00;-0,68;0,44;0,20;0,00;35,00;1;7;1;2;
198839457;0;0;0;0;0;0;0;0;0,52;2019;03;01;0,00;-3,53;0,73;0,00;0,00;32,00;2;7;2;3;
210975792;1;1;1;1;0;0;0;0;0,52;2019;02;00;4,00;-0,28;0,44;0,53;0,00;67,00;1;7;2;3;
111860953;1;0;0;0;0;0;0;0;2,25;2019;02;00;1,00;-1,60;0,56;0,01;0,00;26,00;1;7;1;3;
185340271;0;0;0;0;0;0;0;0;1,69;2019;02;00;0,00;-3,53;0,73;0,00;0,00;31,00;2;7;1;4;
194712172;1;1;1;1;1;1;0;0;0,90;2019;02;01;6,00;0,53;0,46;0,97;0,00;46,00;2;7;1;3;
123646696;0;0;0;0;0;0;0;0;0,56;2019;01;00;0,00;-3,53;0,73;0,00;0,00;74,00;1;8;2;4;
168646814;1;0;1;0;0;0;0;0;1,19;2019;02;00;2,00;-1,09;0,46;0,05;0,00;65,00;1;7;2;3;
202858243;0;;0;0;0;0;0;0;0,35;2019;02;03;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;40,00;1;7;2;1;
139251528;0;0;0;0;0;0;0;0;0,48;2019;04;00;0,00;-3,53;0,73;0,00;0,00;29,00;3;7;1;5;
157696156;0;1;0;0;0;0;0;0;1,24;2019;01;00;1,00;-1,60;0,56;0,01;0,00;71,00;1;7;2;4;
124700901;1;1;0;0;0;1;0;0;0,94;2019;05;03;3,00;-0,68;0,44;0,20;0,00;21,00;2;7;2;4;
191011076;0;0;0;0;0;0;0;0;1,35;2019;01;02;0,00;-3,53;0,73;0,00;0,00;28,00;2;7;2;3;
113957121;1;0;0;1;1;1;0;0;0,92;2019;02;01;4,00;-0,28;0,44;0,53;0,00;38,00;2;7;2;5;
188234968;1;1;1;0;0;0;0;0;1,24;2019;01;00;3,00;-0,68;0,44;0,20;0,00;67,00;1;7;2;4;
114273332;;0;1;0;1;;1;1;1,59;2019;03;02;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;15,00;1;7;2;3;
125099054;0;1;1;1;0;1;1;0;0,35;2019;03;00;5,00;0,12;0,44;0,84;0,00;33,00;2;7;1;3;
196210962;0;;1;1;;1;1;1;0,35;2019;02;00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;44,00;2;7;1;5;
150839821;1;1;1;0;0;1;0;0;1,05;2019;02;01;4,00;-0,28;0,44;0,53;0,00;44,00;2;7;2;2;
197447606;1;1;1;0;0;1;0;0;0,46;2019;02;01;4,00;-0,28;0,44;0,53;0,00;41,00;2;7;1;4;
112081734;0;0;0;0;0;0;0;0;0,94;2019;02;01;0,00;-3,53;0,73;0,00;0,00;32,00;2;7;2;3;
150513717;0;0;1;0;0;0;0;0;0,36;2019;03;00;1,00;-1,60;0,56;0,01;0,00;47,00;2;7;2;4;
121468479;0;0;0;0;0;0;0;0;0,94;2019;03;01;0,00;-3,53;0,73;0,00;0,00;43,00;1;7;1;3;
179013690;0;0;0;0;0;0;0;0;1,06;2019;03;00;0,00;-3,53;0,73;0,00;0,00;47,00;2;7;1;4;
173650829;0;0;0;0;0;0;0;0;1,88;2019;02;00;0,00;-3,53;0,73;0,00;0,00;52,00;1;7;2;4;
141577044;1;1;1;1;1;1;1;1;1,61;2019;02;00;8,00;1,55;0,73;0,99;0,33;43,00;3;7;1;4;
143507281;0;0;0;0;0;0;0;0;1,01;2019;02;02;0,00;-3,53;0,73;0,00;0,00;36,00;2;7;2;2;
161328725;0;0;0;0;0;0;0;0;1,18;2019;04;00;0,00;-3,53;0,73;0,00;0,00;22,00;2;5;2;3;
133053992;1;0;1;0;0;0;0;0;1,77;2019;01;00;2,00;-1,09;0,46;0,05;0,00;59,00;1;5;2;4;
157563472;1;1;0;0;0;1;0;0;1,33;2019;04;00;3,00;-0,68;0,44;0,20;0,00;24,00;2;5;1;5;
152669904;0;0;0;0;0;0;0;0;2,94;2019;02;00;0,00;-3,53;0,73;0,00;0,00;76,00;1;5;2;4;
171874242;0;1;1;1;0;0;0;0;0,36;2019;02;00;3,00;-0,68;0,44;0,20;0,00;66,00;2;5;1;4;
113443380;1;1;1;0;0;1;0;0;1,25;2019;01;00;4,00;-0,28;0,44;0,53;0,00;73,00;1;5;1;5;
138524511;1;0;1;0;1;1;0;0;0,63;2019;02;02;4,00;-0,28;0,44;0,53;0,00;32,00;2;5;2;2;
208230401;1;0;0;0;0;0;0;0;0,86;2019;01;02;1,00;-1,60;0,56;0,01;0,00;35,00;2;5;2;1;
140517273;1;1;1;0;0;1;0;0;1,71;2019;01;00;4,00;-0,28;0,44;0,53;0,00;75,00;1;5;1;4;
205889996;0;0;0;0;0;0;0;0;0,35;2019;02;00;0,00;-3,53;0,73;0,00;0,00;37,00;2;5;2;4;
129826771;1;1;1;0;1;1;1;0;0,70;2019;01;02;6,00;0,53;0,46;0,97;0,00;27,00;2;5;2;1;
130026777;1;1;1;0;0;0;0;0;0,68;2019;02;00;3,00;-0,68;0,44;0,20;0,00;60,00;2;5;1;4;
135013840;1;1;1;0;0;1;0;0;0,52;2019;04;06;4,00;-0,28;0,44;0,53;0,00;26,00;2;5;1;2;
147340611;1;1;1;1;1;1;1;0;0,35;2019;01;00;7,00;1,04;0,56;0,99;0,07;49,00;1;5;1;4;
177417210;0;0;0;0;0;0;0;0;1,58;2019;02;01;0,00;-3,53;0,73;0,00;0,00;24,00;2;5;2;1;
204936361;1;1;1;1;1;1;1;1;1,37;2019;04;02;8,00;1,55;0,73;0,99;0,33;50,00;2;5;2;1;
136832346;0;0;0;0;0;0;0;0;0,83;2019;02;01;0,00;-3,53;0,73;0,00;0,00;29,00;2;5;2;2;
200476088;0;0;0;0;0;0;0;0;0,70;2019;02;01;0,00;-3,53;0,73;0,00;0,00;49,00;2;5;2;2;
130327442;0;1;0;0;0;0;0;0;0,79;2019;01;00;1,00;-1,60;0,56;0,01;0,00;64,00;1;5;1;1;
183179511;0;0;0;0;0;0;0;0;1,83;2019;04;02;0,00;-3,53;0,73;0,00;0,00;53,00;1;5;2;2;
161577568;1;1;1;0;0;0;0;0;1,24;2019;02;00;3,00;-0,68;0,44;0,20;0,00;54,00;3;8;2;5;
208521018;0;0;0;0;0;0;0;0;2,38;2019;03;01;0,00;-3,53;0,73;0,00;0,00;47,00;2;8;1;5;
135515578;0;1;0;0;0;0;0;0;1,69;2019;01;00;1,00;-1,60;0,56;0,01;0,00;60,00;2;8;1;5;
122807931;0;0;0;0;0;0;0;0;1,05;2019;02;00;0,00;-3,53;0,73;0,00;0,00;67,00;2;8;1;5;
190181004;0;0;0;0;0;0;0;0;1,47;2019;02;03;0,00;-3,53;0,73;0,00;0,00;32,00;1;8;1;2;
149212546;1;1;1;0;0;1;0;0;0,95;2019;02;01;4,00;-0,28;0,44;0,53;0,00;23,00;2;8;2;3;
126513147;1;0;1;1;0;0;1;0;0,41;2019;02;00;4,00;-0,28;0,44;0,53;0,00;64,00;1;8;1;4;
143834555;0;0;0;0;0;0;0;0;0,53;2019;03;00;0,00;-3,53;0,73;0,00;0,00;53,00;2;8;1;4;
150343177;1;0;0;0;0;0;0;0;0,83;2019;04;01;1,00;-1,60;0,56;0,01;0,00;17,00;2;8;1;5;
195639896;1;0;1;0;0;0;0;0;0,37;2019;02;00;2,00;-1,09;0,46;0,05;0,00;77,00;1;8;2;3;
147700228;0;0;0;0;0;0;0;0;1,21;2019;02;00;0,00;-3,53;0,73;0,00;0,00;61,00;1;6;2;4;
193333371;1;0;1;0;0;0;0;0;0,70;2019;02;00;2,00;-1,09;0,46;0,05;0,00;38,00;2;6;1;4;
134529519;0;0;0;0;0;0;0;0;2,38;2019;03;02;0,00;-3,53;0,73;0,00;0,00;63,00;2;6;2;3;
136874792;1;1;0;0;0;0;0;0;0,48;2019;04;02;2,00;-1,09;0,46;0,05;0,00;53,00;1;6;2;2;
181105720;0;0;0;0;0;0;0;0;1,39;2019;01;00;0,00;-3,53;0,73;0,00;0,00;50,00;2;6;1;5;
121459623;0;0;0;0;0;0;0;0;1,04;2019;03;01;0,00;-3,53;0,73;0,00;0,00;40,00;2;6;1;5;
134994050;0;1;0;0;0;;0;0;0,56;2019;02;00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;50,00;3;6;1;5;
112125477;0;0;0;0;0;0;0;0;0,79;2019;02;02;0,00;-3,53;0,73;0,00;0,00;35,00;2;6;2;4;
164093821;1;0;1;0;0;0;0;0;2,25;2019;03;01;2,00;-1,09;0,46;0,05;0,00;44,00;2;6;2;2;
121558858;0;0;0;0;0;0;0;0;0,68;2019;02;02;0,00;-3,53;0,73;0,00;0,00;25,00;2;6;1;4;
199052244;1;1;1;0;1;1;0;0;1,69;2019;01;00;5,00;0,12;0,44;0,84;0,00;57,00;1;5;1;4;
191925561;1;0;0;0;0;0;0;0;1,21;2019;03;01;1,00;-1,60;0,56;0,01;0,00;18,00;2;5;2;5;
167341259;0;0;0;0;0;0;0;0;0,35;2019;03;00;0,00;-3,53;0,73;0,00;0,00;58,00;3;5;2;5;
195709670;1;1;1;0;1;1;0;0;0,56;2019;02;00;5,00;0,12;0,44;0,84;0,00;56,00;1;5;2;4;
120187632;1;0;1;0;1;1;1;0;0,56;2019;01;00;5,00;0,12;0,44;0,84;0,00;47,00;1;5;2;3;
158857473;0;0;0;0;0;0;0;0;0,68;2019;02;00;0,00;-3,53;0,73;0,00;0,00;59,00;3;5;2;5;
208119702;0;0;0;0;0;0;0;0;2,23;2019;03;00;0,00;-3,53;0,73;0,00;0,00;29,00;3;5;1;4;
140439089;1;1;1;0;1;0;0;0;0,79;2019;01;01;4,00;-0,28;0,44;0,53;0,00;25,00;2;5;2;4;
134552411;0;0;0;0;0;0;0;0;0,35;2019;02;00;0,00;-3,53;0,73;0,00;0,00;19,00;2;5;1;5;
132621970;1;1;1;0;1;1;1;1;0,35;2019;04;00;7,00;1,04;0,56;0,99;0,07;65,00;1;5;1;4;
192947826;0;1;1;0;0;1;0;0;0,35;2019;02;01;3,00;-0,68;0,44;0,20;0,00;19,00;1;7;1;1;
161808355;1;0;0;0;0;0;0;0;1,25;2019;06;00;1,00;-1,60;0,56;0,01;0,00;49,00;1;7;1;1;
205689154;0;0;0;0;0;0;0;0;1,33;2019;01;00;0,00;-3,53;0,73;0,00;0,00;66,00;1;7;2;4;
123870038;0;1;0;0;0;0;0;0;2,17;2019;01;00;1,00;-1,60;0,56;0,01;0,00;44,00;1;7;2;4;
127631907;0;0;0;0;0;0;0;0;0,68;2019;02;00;0,00;-3,53;0,73;0,00;0,00;70,00;1;7;2;3;
205342199;0;0;0;0;0;0;0;0;1,16;2019;04;02;0,00;-3,53;0,73;0,00;0,00;36,00;1;7;2;2;
141074559;0;1;0;0;0;0;0;0;0,78;2019;02;02;1,00;-1,60;0,56;0,01;0,00;38,00;2;7;1;3;
135964650;0;0;0;0;0;0;0;0;1,02;2019;02;02;0,00;-3,53;0,73;0,00;0,00;23,00;2;7;1;3;
174273701;0;0;0;0;0;0;0;0;0,40;2019;02;00;0,00;-3,53;0,73;0,00;0,00;59,00;1;7;1;3;
172937300;0;0;0;0;0;0;0;0;0,38;2019;04;00;0,00;-3,53;0,73;0,00;0,00;62,00;2;7;2;2;
141590157;1;1;1;0;0;0;0;0;0,77;2019;03;01;3,00;-0,68;0,44;0,20;0,00;48,00;2;7;2;4;
209978911;1;0;0;1;0;1;0;0;1,16;2019;02;03;3,00;-0,68;0,44;0,20;0,00;20,00;2;7;2;3;
207681169;1;1;1;0;1;1;1;0;1,37;2019;03;01;6,00;0,53;0,46;0,97;0,00;66,00;1;7;2;4;
210970374;1;1;1;0;0;0;0;0;1,10;2019;04;00;3,00;-0,68;0,44;0,20;0,00;53,00;1;7;1;3;
203221716;0;0;0;0;0;0;0;0;1,18;2019;01;00;0,00;-3,53;0,73;0,00;0,00;31,00;2;7;1;5;
124324089;0;0;0;0;0;0;0;0;1,18;2019;02;02;0,00;-3,53;0,73;0,00;0,00;40,00;1;7;2;2;
203039886;0;1;1;0;0;0;0;0;0,45;2019;02;00;2,00;-1,09;0,46;0,05;0,00;67,00;1;7;2;3;
148253355;0;0;0;0;0;0;0;0;0,94;2019;02;01;0,00;-3,53;0,73;0,00;0,00;51,00;2;7;1;4;
204876209;1;1;1;1;0;1;0;0;1,52;2019;03;02;5,00;0,12;0,44;0,84;0,00;30,00;2;7;1;4;
129894213;;1;1;0;1;1;1;1;0,78;2019;02;00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;57,00;1;7;2;3;
170690199;0;1;1;1;1;1;1;1;1,23;2019;02;01;7,00;1,04;0,56;0,99;0,07;33,00;2;7;1;4;
124222646;1;;0;1;1;1;0;0;0,84;2019;03;00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;17,00;2;7;1;5;
134199912;0;0;0;0;0;0;0;0;1,39;2019;04;00;0,00;-3,53;0,73;0,00;0,00;46,00;2;7;2;3;
130857995;0;0;0;0;0;0;0;0;0,47;2019;02;00;0,00;-3,53;0,73;0,00;0,00;66,00;2;7;1;5;
120137185;1;1;0;0;0;1;0;0;0,78;2019;02;00;3,00;-0,68;0,44;0,20;0,00;56,00;2;8;2;4;
197433184;1;1;1;1;1;1;0;0;2,21;2019;01;00;6,00;0,53;0,46;0,97;0,00;69,00;1;7;2;5;
186859573;1;1;1;1;1;1;1;0;0,35;2019;03;00;7,00;1,04;0,56;0,99;0,07;54,00;3;7;2;4;
180963167;0;0;0;0;0;0;0;0;1,03;2019;03;00;0,00;-3,53;0,73;0,00;0,00;48,00;2;7;1;3;
117717300;0;0;0;0;0;0;0;0;1,05;2019;02;00;0,00;-3,53;0,73;0,00;0,00;59,00;2;7;1;5;
194945808;1;1;1;1;1;1;0;1;0,56;2019;02;02;7,00;1,04;0,56;0,99;0,07;72,00;1;7;2;2;
177306534;0;0;0;0;0;0;0;0;1,28;2019;02;03;0,00;-3,53;0,73;0,00;0,00;29,00;2;5;1;3;
179306289;0;0;0;0;1;1;0;0;1,00;2019;03;02;2,00;-1,09;0,46;0,05;0,00;43,00;1;5;1;2;
114992412;0;;1;0;0;0;0;0;1,05;2019;05;03;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;64,00;2;5;2;4;
112817370;1;1;1;0;0;1;0;0;1,66;2019;01;00;4,00;-0,28;0,44;0,53;0,00;57,00;1;5;1;4;
128582796;0;0;0;0;0;0;0;0;1,11;2019;03;00;0,00;-3,53;0,73;0,00;0,00;17,00;2;5;2;2;
131311712;0;0;0;0;0;0;0;0;0,87;2019;02;02;0,00;-3,53;0,73;0,00;0,00;41,00;1;5;2;2;
180808030;0;0;1;0;0;1;0;0;0,96;2019;02;00;2,00;-1,09;0,46;0,05;0,00;66,00;1;5;1;5;
206164706;1;0;1;1;0;1;0;0;0,83;2019;01;01;4,00;-0,28;0,44;0,53;0,00;30,00;2;5;2;3;
148480579;1;1;1;1;1;1;1;0;1,61;2019;04;00;7,00;1,04;0,56;0,99;0,07;75,00;1;5;2;4;
154854732;0;0;1;0;0;0;0;0;1,71;2019;02;01;1,00;-1,60;0,56;0,01;0,00;48,00;1;5;1;4;
165522163;1;0;1;0;1;1;0;0;1,73;2019;03;00;4,00;-0,28;0,44;0,53;0,00;56,00;1;5;2;3;
120266790;0;1;1;0;0;1;1;1;0,95;2019;03;01;5,00;0,12;0,44;0,84;0,00;19,00;2;5;2;4;
194490540;0;0;0;0;0;0;0;0;2,28;2019;03;00;0,00;-3,53;0,73;0,00;0,00;45,00;2;7;1;4;
208809044;0;0;0;0;0;0;0;0;1,03;2019;01;00;0,00;-3,53;0,73;0,00;0,00;76,00;1;7;1;5;
189718841;1;0;0;0;0;0;0;0;1,64;2019;01;00;1,00;-1,60;0,56;0,01;0,00;59,00;2;5;1;5;
158281949;0;0;0;0;0;0;0;0;0,45;2019;01;00;0,00;-3,53;0,73;0,00;0,00;67,00;1;5;2;4;
199796674;1;1;1;0;0;0;0;0;1,05;2019;04;01;3,00;-0,68;0,44;0,20;0,00;39,00;2;5;2;2;
142413169;1;0;0;0;0;0;0;0;0,47;2019;04;01;1,00;-1,60;0,56;0,01;0,00;24,00;2;7;2;4;
210581727;1;1;0;1;0;1;1;0;0,71;2019;04;00;5,00;0,12;0,44;0,84;0,00;60,00;2;7;2;2;
125662282;1;1;1;1;0;0;1;0;1,55;2019;03;01;5,00;0,12;0,44;0,84;0,00;58,00;2;7;1;3;
210092001;0;1;0;0;0;0;0;0;0,61;2019;02;03;1,00;-1,60;0,56;0,01;0,00;37,00;2;7;2;2;
179379981;1;1;1;1;1;1;0;0;1,02;2019;01;00;6,00;0,53;0,46;0,97;0,00;51,00;1;7;1;3;
159394417;0;0;0;0;0;0;0;0;1,22;2019;01;00;0,00;-3,53;0,73;0,00;0,00;65,00;1;7;1;5;
183557703;0;0;0;0;0;0;0;0;2,90;2019;02;00;0,00;-3,53;0,73;0,00;0,00;65,00;1;7;2;4;
155105883;0;0;1;0;1;1;0;0;1,02;2019;02;00;3,00;-0,68;0,44;0,20;0,00;63,00;1;7;2;1;
117031239;1;0;1;0;0;1;0;0;0,81;2019;01;01;3,00;-0,68;0,44;0,20;0,00;38,00;2;7;2;2;
122892352;1;0;1;0;0;0;0;1;1,95;2019;01;01;3,00;-0,68;0,44;0,20;0,00;40,00;2;7;2;1;
199944021;1;0;1;1;1;0;0;0;0,51;2019;02;04;4,00;-0,28;0,44;0,53;0,00;54,00;1;7;1;3;
187541331;1;0;0;1;0;1;0;0;0,68;2019;02;01;3,00;-0,68;0,44;0,20;0,00;49,00;2;7;2;3;
118223043;0;0;1;0;0;0;0;0;0,85;2019;03;00;1,00;-1,60;0,56;0,01;0,00;23,00;2;7;1;5;
152402008;1;0;1;1;1;1;1;1;1,97;2019;02;01;7,00;1,04;0,56;0,99;0,07;50,00;1;7;2;4;
126570722;1;1;1;1;1;1;1;0;0,39;2019;02;01;7,00;1,04;0,56;0,99;0,07;37,00;2;7;2;1;
150258315;0;0;0;0;0;0;0;0;0,92;2019;01;00;0,00;-3,53;0,73;0,00;0,00;66,00;2;7;2;5;
155233395;0;0;0;0;0;0;0;0;1,51;2019;03;00;0,00;-3,53;0,73;0,00;0,00;39,00;2;7;1;4;
131607714;1;1;1;0;0;1;0;0;0,88;2019;01;00;4,00;-0,28;0,44;0,53;0,00;47,00;2;7;1;5;
146336701;0;0;0;0;0;1;0;0;0,68;2019;02;00;1,00;-1,60;0,56;0,01;0,00;28,00;2;7;1;4;
192716122;0;0;0;0;0;0;0;0;1,15;2019;01;00;0,00;-3,53;0,73;0,00;0,00;85,00;1;7;2;1;
197030192;1;0;1;0;0;1;0;0;1,15;2019;03;02;3,00;-0,68;0,44;0,20;0,00;78,00;1;7;2;3;
121199215;0;0;0;0;0;0;0;0;1,47;2019;02;00;0,00;-3,53;0,73;0,00;0,00;41,00;2;7;2;4;
131264523;0;0;0;0;0;0;0;0;2,21;2019;03;02;0,00;-3,53;0,73;0,00;0,00;18,00;2;7;2;3;
128359693;0;0;0;0;0;0;0;0;0,50;2019;03;02;0,00;-3,53;0,73;0,00;0,00;38,00;3;8;1;2;
150456428;1;1;1;1;1;1;1;0;0,82;2019;01;01;7,00;1,04;0,56;0,99;0,07;39,00;2;8;2;3;
184356192;0;0;0;0;0;0;0;0;1,24;2019;02;00;0,00;-3,53;0,73;0,00;0,00;50,00;1;5;2;5;
175727677;0;0;0;0;0;0;0;0;0,35;2019;02;00;0,00;-3,53;0,73;0,00;0,00;57,00;1;8;2;3;
169188323;1;0;1;0;0;0;0;0;1,37;2019;03;01;2,00;-1,09;0,46;0,05;0,00;22,00;1;8;1;2;
155080887;0;0;1;0;0;0;0;0;1,24;2019;04;00;1,00;-1,60;0,56;0,01;0,00;68,00;1;8;2;3;
193734267;0;0;1;0;0;0;0;0;1,59;2019;02;00;1,00;-1,60;0,56;0,01;0,00;56,00;2;8;2;3;
195650842;1;1;1;0;0;1;0;0;0,90;2019;01;00;4,00;-0,28;0,44;0,53;0,00;54,00;1;8;2;5;
117358329;1;1;1;1;1;1;1;0;0,92;2019;04;00;7,00;1,04;0,56;0,99;0,07;37,00;1;8;2;2;
150296265;1;1;1;0;1;1;0;0;1,67;2019;02;00;5,00;0,12;0,44;0,84;0,00;19,00;2;8;2;4;
152693410;1;1;1;1;1;1;1;1;1,38;2019;05;01;8,00;1,55;0,73;0,99;0,33;22,00;2;5;2;3;
